"CCSDS_OMM_VERS","COMMENT","CREATION_DATE","ORIGINATOR","OBJECT_NAME","OBJECT_ID","CENTER_NAME","REF_FRAME","TIME_SYSTEM","MEAN_ELEMENT_THEORY","EPOCH","MEAN_MOTION","ECCENTRICITY","INCLINATION","RA_OF_ASC_NODE","ARG_OF_PERICENTER","MEAN_ANOMALY","EPHEMERIS_TYPE","CLASSIFICATION_TYPE","NORAD_CAT_ID","ELEMENT_SET_NO","REV_AT_EPOCH","BSTAR","MEAN_MOTION_DOT","MEAN_MOTION_DDOT","SEMIMAJOR_AXIS","PERIOD","APOAPSIS","PERIAPSIS","OBJECT_TYPE","RCS_SIZE","COUNTRY_CODE","LAUNCH_DATE","SITE","DECAY_DATE","FILE","GP_ID","TLE_LINE0","TLE_LINE1","TLE_LINE2"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-10T04:12:17","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-09T22:09:21.685824","15.19300954","0.00144930","97.4211","74.5348","55.5804","117.2800","0","U","44804","999","11756","0.00003519600000","0.00000676","0.0000000000000","6886.089","94.780","517.934","497.974","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3268323","193556586","0 CARTOSAT 3","1 44804U 19081A   22009.92316766  .00000676  00000-0  35196-4 0  9999","2 44804  97.4211  74.5348 0014493  55.5804 117.2800 15.19300954117561"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-10T06:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-10T05:25:18.096096","15.19301785","0.00145080","97.4212","74.8323","54.6930","332.9239","0","U","44804","999","11761","0.00003761400000","0.00000728","0.0000000000000","6886.087","94.780","517.942","497.961","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3268331","193561648","0 CARTOSAT 3","1 44804U 19081A   22010.22590389  .00000728  00000-0  37614-4 0  9994","2 44804  97.4212  74.8323 0014508  54.6930 332.9239 15.19301785117616"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-10T14:16:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-10T13:41:41.144640","15.19302850","0.00145030","97.4210","75.1709","53.4502","58.3598","0","U","44804","999","11766","0.00004076400000","0.00000794","0.0000000000000","6886.083","94.780","517.935","497.961","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3268586","193566900","0 CARTOSAT 3","1 44804U 19081A   22010.57061510  .00000794  00000-0  40764-4 0  9994","2 44804  97.4210  75.1709 0014503  53.4502  58.3598 15.19302850117669"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-10T18:45:40","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-10T13:41:41.144640","15.19302850","0.00145030","97.4210","75.1709","53.4502","58.3598","0","U","44804","999","11766","0.00004076400000","0.00000794","0.0000000000000","6886.083","94.780","517.935","497.961","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3268856","193593426","0 CARTOSAT 3","1 44804U 19081A   22010.57061510  .00000794  00000-0  40764-4 0  9994","2 44804  97.4210  75.1709 0014503  53.4502  58.3598 15.19302850117669"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-10T22:36:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-10T20:00:56.776608","15.19303327","0.00144990","97.4211","75.4298","52.5862","58.8337","0","U","44804","999","11770","0.00004101500000","0.00000799","0.0000000000000","6886.082","94.780","517.931","497.963","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3268944","193598739","0 CARTOSAT 3","1 44804U 19081A   22010.83399047  .00000799  00000-0  41015-4 0  9997","2 44804  97.4211  75.4298 0014499  52.5862  58.8337 15.19303327117700"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-11T03:39:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-10T20:00:56.776608","15.19303327","0.00144990","97.4211","75.4298","52.5862","58.8337","0","U","44804","999","11770","0.00004101500000","0.00000799","0.0000000000000","6886.082","94.780","517.931","497.963","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3269118","193623329","0 CARTOSAT 3","1 44804U 19081A   22010.83399047  .00000799  00000-0  41015-4 0  9997","2 44804  97.4211  75.4298 0014499  52.5862  58.8337 15.19303327117700"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-11T06:16:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-11T05:07:56.875872","15.19304306","0.00144850","97.4209","75.8027","51.4244","336.3254","0","U","44804","999","11776","0.00004297200000","0.00000841","0.0000000000000","6886.079","94.780","517.918","497.969","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3269130","193628560","0 CARTOSAT 3","1 44804U 19081A   22011.21385273  .00000841  00000-0  42972-4 0  9997","2 44804  97.4209  75.8027 0014485  51.4244 336.3254 15.19304306117764"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-11T14:16:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-11T11:48:50.120064","15.19305108","0.00144960","97.4209","76.0764","50.5516","58.9030","0","U","44804","999","11780","0.00004502400000","0.00000884","0.0000000000000","6886.076","94.780","517.924","497.959","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3269373","193633824","0 CARTOSAT 3","1 44804U 19081A   22011.49224676  .00000884  00000-0  45024-4 0  9994","2 44804  97.4209  76.0764 0014496  50.5516  58.9030 15.19305108117804"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-11T21:07:29","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-11T11:48:50.120064","15.19305108","0.00144960","97.4209","76.0764","50.5516","58.9030","0","U","44804","999","11780","0.00004502400000","0.00000884","0.0000000000000","6886.076","94.780","517.924","497.959","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3269657","193660619","0 CARTOSAT 3","1 44804U 19081A   22011.49224676  .00000884  00000-0  45024-4 0  9994","2 44804  97.4209  76.0764 0014496  50.5516  58.9030 15.19305108117804"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-11T22:16:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-11T18:07:58.765728","15.19305711","0.00144740","97.4209","76.3352","49.6117","59.0134","0","U","44804","999","11784","0.00004576200000","0.00000900","0.0000000000000","6886.075","94.780","517.907","497.973","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3269745","193666148","0 CARTOSAT 3","1 44804U 19081A   22011.75554127  .00000900  00000-0  45762-4 0  9998","2 44804  97.4209  76.3352 0014474  49.6117  59.0134 15.19305711117843"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-11T23:06:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-11T21:19:27.344352","15.19227029","0.00141980","97.4234","76.4653","49.9195","65.4041","0","U","44804","999","11786","0.00366350000000","0.00078046","0.0000000000000","6886.312","94.785","517.955","498.400","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3269886","193668509","0 CARTOSAT 3","1 44804U 19081A   22011.88851093  .00078046  00000-0  36635-2 0  9997","2 44804  97.4234  76.4653 0014198  49.9195  65.4041 15.19227029117863"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-12T06:16:14","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-12T01:49:21.478656","15.19306305","0.00144630","97.4209","76.6499","48.5380","11.4063","0","U","44804","999","11789","0.00004562000000","0.00000897","0.0000000000000","6886.073","94.780","517.897","497.979","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3269993","193696023","0 CARTOSAT 3","1 44804U 19081A   22012.07594304  .00000897  00000-0  45620-4 0  9993","2 44804  97.4209  76.6499 0014463  48.5380  11.4063 15.19306305117894"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-12T14:36:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-12T13:13:28.659360","15.19222869","0.00141580","97.4215","77.1160","47.1022","89.3294","0","U","44804","999","11796","0.00038964000000","0.00008162","0.0000000000000","6886.325","94.785","517.940","498.440","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3270372","193704240","0 CARTOSAT 3","1 44804U 19081A   22012.55102615  .00008162  00000-0  38964-3 0  9991","2 44804  97.4215  77.1160 0014158  47.1022  89.3294 15.19222869117961"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-13T10:06:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-13T07:52:06.500064","15.19207492","0.00141450","97.4219","77.8798","47.5437","14.7834","0","U","44804","999","11808","-0.00139240000000","-0.00029318","0.0000000000000","6886.371","94.786","517.977","498.496","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3271544","193749243","0 CARTOSAT 3","1 44804U 19081A   22013.32785301 -.00029318  00000-0 -13924-2 0  9992","2 44804  97.4219  77.8798 0014145  47.5437  14.7834 15.19207492118080"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-13T21:56:10","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-13T20:44:14.560224","15.19215266","0.00140350","97.4219","78.4066","43.7846","69.2625","0","U","44804","999","11816","-0.00001582900000","-0.00000402","0.0000000000000","6886.348","94.786","517.878","498.548","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3272021","193783940","0 CARTOSAT 3","1 44804U 19081A   22013.86405741 -.00000402  00000-0 -15829-4 0  9999","2 44804  97.4219  78.4066 0014035  43.7846  69.2625 15.19215266118165"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-14T20:56:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-14T18:54:25.614144","15.19223750","0.00142240","97.4217","79.3150","39.9016","82.0389","0","U","44804","999","11830","0.00008926900000","0.00001816","0.0000000000000","6886.322","94.785","517.982","498.392","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3272935","193850547","0 CARTOSAT 3","1 44804U 19081A   22014.78779646  .00001816  00000-0  89269-4 0  9996","2 44804  97.4217  79.3150 0014224  39.9016  82.0389 15.19223750118306"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-15T06:26:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-15T02:41:19.540608","15.19223181","0.00142030","97.4218","79.6336","38.9038","55.2097","0","U","44804","999","11835","0.00006877200000","0.00001383","0.0000000000000","6886.324","94.785","517.970","498.408","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3273257","193882349","0 CARTOSAT 3","1 44804U 19081A   22015.11203172  .00001383  00000-0  68772-4 0  9995","2 44804  97.4218  79.6336 0014203  38.9038  55.2097 15.19223181118357"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-15T14:16:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-15T10:38:33.957312","15.19225078","0.00142370","97.4216","79.9592","37.7836","67.7628","0","U","44804","999","11840","0.00007873000000","0.00001594","0.0000000000000","6886.318","94.785","517.987","498.379","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3273482","193887420","0 CARTOSAT 3","1 44804U 19081A   22015.44344858  .00001594  00000-0  78730-4 0  9997","2 44804  97.4216  79.9592 0014237  37.7836  67.7628 15.19225078118403"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-15T17:27:40","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-15T13:55:55.553376","15.19226106","0.00142610","97.4217","80.0940","37.4378","97.2174","0","U","44804","999","11842","0.00008532900000","0.00001733","0.0000000000000","6886.315","94.785","518.001","498.360","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3273762","193913419","0 CARTOSAT 3","1 44804U 19081A   22015.58050409  .00001733  00000-0  85329-4 0  9995","2 44804  97.4217  80.0940 0014261  37.4378  97.2174 15.19226106118428"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-15T22:36:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-15T17:11:39.628032","15.19226520","0.00142620","97.4217","80.2275","36.9463","120.6470","0","U","44804","999","11844","0.00008458400000","0.00001717","0.0000000000000","6886.314","94.785","518.000","498.358","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3273827","193919980","0 CARTOSAT 3","1 44804U 19081A   22015.71643088  .00001717  00000-0  84584-4 0  9995","2 44804  97.4217  80.2275 0014262  36.9463 120.6470 15.19226520118443"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-16T03:12:07","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-15T22:00:14.256288","15.19226300","0.00142260","97.4217","80.4245","36.2349","136.6910","0","U","44804","999","11847","0.00007531600000","0.00001521","0.0000000000000","6886.315","94.785","517.976","498.383","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3274074","193944547","0 CARTOSAT 3","1 44804U 19081A   22015.91683167  .00001521  00000-0  75316-4 0  9995","2 44804  97.4217  80.4245 0014226  36.2349 136.6910 15.19226300118473"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-16T06:16:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-16T05:31:48.338112","15.19228529","0.00142140","97.4214","80.7328","35.2254","51.6967","0","U","44804","999","11852","0.00008624400000","0.00001752","0.0000000000000","6886.308","94.785","517.961","498.385","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3274103","193950579","0 CARTOSAT 3","1 44804U 19081A   22016.23042058  .00001752  00000-0  86244-4 0  9997","2 44804  97.4214  80.7328 0014214  35.2254  51.6967 15.19228529118525"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-16T14:56:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-16T10:20:13.682688","15.19229354","0.00142230","97.4214","80.9296","34.5357","67.1369","0","U","44804","999","11855","0.00008705300000","0.00001769","0.0000000000000","6886.305","94.785","517.965","498.376","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3274396","193957811","0 CARTOSAT 3","1 44804U 19081A   22016.43071392  .00001769  00000-0  87053-4 0  9999","2 44804  97.4214  80.9296 0014223  34.5357  67.1369 15.19229354118555"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-16T19:50:41","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-16T13:38:59.584416","15.19230110","0.00142260","97.4215","81.0654","34.1523","101.9637","0","U","44804","999","11857","0.00008917400000","0.00001814","0.0000000000000","6886.303","94.785","517.965","498.372","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3274671","193982999","0 CARTOSAT 3","1 44804U 19081A   22016.56874519  .00001814  00000-0  89174-4 0  9992","2 44804  97.4215  81.0654 0014226  34.1523 101.9637 15.19230110118579"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-16T22:16:10","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-16T18:18:02.648160","15.19230792","0.00142260","97.4214","81.2556","33.4613","81.8352","0","U","44804","999","11860","0.00008877900000","0.00001806","0.0000000000000","6886.301","94.785","517.963","498.370","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3274710","193988658","0 CARTOSAT 3","1 44804U 19081A   22016.76253065  .00001806  00000-0  88779-4 0  9992","2 44804  97.4214  81.2556 0014226  33.4613  81.8352 15.19230792118603"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-17T06:03:37","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-16T21:27:44.744832","15.19230808","0.00142100","97.4214","81.3851","32.9681","82.3679","0","U","44804","999","11862","0.00008507800000","0.00001728","0.0000000000000","6886.301","94.785","517.951","498.381","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3275136","194016728","0 CARTOSAT 3","1 44804U 19081A   22016.89426788  .00001728  00000-0  85078-4 0  9992","2 44804  97.4214  81.3851 0014210  32.9681  82.3679 15.19230808118622"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-17T06:36:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-17T05:00:35.529120","15.19232661","0.00141660","97.4212","81.6940","31.9623","2.2261","0","U","44804","999","11867","0.00009028100000","0.00001838","0.0000000000000","6886.295","94.785","517.916","498.405","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3275171","194023277","0 CARTOSAT 3","1 44804U 19081A   22017.20874455  .00001838  00000-0  90281-4 0  9990","2 44804  97.4212  81.6940 0014166  31.9623   2.2261 15.19232661118679"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-17T15:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-17T11:43:50.200608","15.19233706","0.00141640","97.4211","81.9691","30.9965","93.7704","0","U","44804","999","11871","0.00009012200000","0.00001834","0.0000000000000","6886.292","94.785","517.911","498.404","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3275544","194031518","0 CARTOSAT 3","1 44804U 19081A   22017.48877547  .00001834  00000-0  90122-4 0  9995","2 44804  97.4211  81.9691 0014164  30.9965  93.7704 15.19233706118713"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-17T20:03:25","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-17T11:43:50.200608","15.19233706","0.00141640","97.4211","81.9691","30.9965","93.7704","0","U","44804","999","11871","0.00009012200000","0.00001834","0.0000000000000","6886.292","94.785","517.911","498.404","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3275754","194054860","0 CARTOSAT 3","1 44804U 19081A   22017.48877547  .00001834  00000-0  90122-4 0  9995","2 44804  97.4211  81.9691 0014164  30.9965  93.7704 15.19233706118713"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-17T22:56:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-17T19:41:26.414304","15.19234792","0.00141740","97.4209","82.2948","29.7545","107.8328","0","U","44804","999","11876","0.00008893800000","0.00001809","0.0000000000000","6886.289","94.785","517.915","498.393","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3275869","194061956","0 CARTOSAT 3","1 44804U 19081A   22017.82044461  .00001809  00000-0  88938-4 0  9998","2 44804  97.4209  82.2948 0014174  29.7545 107.8328 15.19234792118760"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-18T03:42:54","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-17T19:41:26.414304","15.19234792","0.00141740","97.4209","82.2948","29.7545","107.8328","0","U","44804","999","11876","0.00008893800000","0.00001809","0.0000000000000","6886.289","94.785","517.915","498.393","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3276075","194085712","0 CARTOSAT 3","1 44804U 19081A   22017.82044461  .00001809  00000-0  88938-4 0  9998","2 44804  97.4209  82.2948 0014174  29.7545 107.8328 15.19234792118760"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-18T06:16:13","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-18T04:51:10.160352","15.19236711","0.00140880","97.4209","82.6696","28.5595","35.6188","0","U","44804","999","11882","0.00009172200000","0.00001868","0.0000000000000","6886.283","94.784","517.850","498.447","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3276094","194091471","0 CARTOSAT 3","1 44804U 19081A   22018.20220093  .00001868  00000-0  91722-4 0  9998","2 44804  97.4209  82.6696 0014088  28.5595  35.6188 15.19236711118822"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-18T14:36:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-18T10:56:26.928672","15.19237880","0.00141020","97.4209","82.9188","27.6503","343.0089","0","U","44804","999","11886","0.00009286900000","0.00001893","0.0000000000000","6886.280","94.784","517.856","498.434","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3276366","194097664","0 CARTOSAT 3","1 44804U 19081A   22018.45586723  .00001893  00000-0  92869-4 0  9991","2 44804  97.4209  82.9188 0014102  27.6503 343.0089 15.19237880118865"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-01-18T18:19:26","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-01-18T10:56:26.928672","15.19237880","0.00141020","97.4209","82.9188","27.6503","343.0089","0","U","44804","999","11886","0.00009286900000","0.00001893","0.0000000000000","6886.280","94.784","517.856","498.434","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3276616","194123890","0 CARTOSAT 3","1 44804U 19081A   22018.45586723  .00001893  00000-0  92869-4 0  9991","2 44804  97.4209  82.9188 0014102  27.6503 343.0089 15.19237880118865"
